dim_1,dim_2,ava_s_1,ava_s_2
,0.0,,0.0
,0.0,,2.0
,8.0,,107.0
,0.0,,0.0
,2.0,,3.0
,8.0,,79.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,11.0,,140.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,6.0,,40.0
,0.0,,0.0
,1.0,,5.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,3.0,,24.0
,0.0,,2.0
,0.0,,0.0
,5.0,,11.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,13.0
,1.0,,9.0
,5.0,,42.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,36.0,,1746.0
,0.0,,2.0
,3.0,,19.0
,0.0,,0.0
,2.0,,12.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,3.0,,27.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,6.0,,54.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,5.0,,52.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,12.0,,317.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,4.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,9.0,,60.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,5.0
,0.0,,2.0
,0.0,,3.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,5.0,,34.0
,0.0,,2.0
,0.0,,2.0
,0.0,,6.0
,0.0,,2.0
,4.0,,23.0
,0.0,,0.0
,2.0,,24.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,3.0,,13.0
,3.0,,26.0
,0.0,,0.0
,0.0,,8.0
,8.0,,69.0
,0.0,,0.0
,0.0,,14.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,2.0,,9.0
,0.0,,0.0
,0.0,,2.0
,0.0,,5.0
,0.0,,0.0
,0.0,,4.0
,15.0,,263.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,4.0,,20.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,4.0,,23.0
,0.0,,0.0
,3.0,,18.0
,0.0,,0.0
,0.0,,2.0
,4.0,,54.0
,0.0,,0.0
,1.0,,5.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,13.0,,82.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,4.0,,11.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,3.0,,16.0
,2.0,,9.0
,3.0,,25.0
,0.0,,2.0
,4.0,,16.0
,2.0,,10.0
,0.0,,0.0
,4.0,,14.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,2.0,,6.0
,2.0,,6.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,2.0,,9.0
,0.0,,0.0
,6.0,,27.0
,0.0,,1.0
,0.0,,0.0
,0.0,,8.0
,0.0,,0.0
,4.0,,17.0
,0.0,,0.0
,0.0,,2.0
,4.0,,42.0
,2.0,,9.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,16.0,,502.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,9.0,,104.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,1.0,,8.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,26.0,,670.0
,0.0,,3.0
,3.0,,13.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,6.0,,74.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,4.0
,3.0,,38.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,6.0,,35.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,3.0,,30.0
,0.0,,1.0
,0.0,,0.0
,17.0,,953.0
,0.0,,0.0
,5.0,,31.0
,0.0,,2.0
,0.0,,0.0
,7.0,,55.0
,0.0,,0.0
,0.0,,4.0
,1.0,,10.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,6.0,,77.0
,0.0,,0.0
,0.0,,2.0
,0.0,,4.0
,2.0,,6.0
,0.0,,0.0
,0.0,,8.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,16.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,0.0,,0.0
,1.0,,11.0
,0.0,,7.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,3.0,,20.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,0.0,,7.0
,0.0,,0.0
,6.0,,106.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,6.0
,0.0,,0.0
,3.0,,10.0
,0.0,,0.0
,16.0,,333.0
,0.0,,0.0
,7.0,,83.0
,0.0,,1.0
,0.0,,0.0
,3.0,,16.0
,0.0,,0.0
,29.0,,3294.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,7.0
,0.0,,0.0
,1.0,,6.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,1.0,,4.0
,1.0,,4.0
,0.0,,0.0
,13.0,,290.0
,0.0,,0.0
,3.0,,13.0
,4.0,,16.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,11.0,,100.0
,0.0,,3.0
,0.0,,0.0
,2.0,,10.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,2.0,,8.0
,0.0,,0.0
,2.0,,3.0
,0.0,,3.0
,0.0,,0.0
,0.0,,5.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,1.0,,6.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,5.0
,2.0,,34.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,14.0
,0.0,,6.0
,0.0,,0.0
,7.0,,83.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,5.0,,86.0
,15.0,,877.0
,0.0,,0.0
,0.0,,3.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,3.0,,7.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,4.0,,10.0
,4.0,,66.0
,0.0,,1.0
,0.0,,0.0
,5.0,,22.0
,29.0,,1120.0
,0.0,,0.0
,0.0,,2.0
,3.0,,14.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,4.0,,57.0
,0.0,,1.0
,0.0,,0.0
,3.0,,16.0
,0.0,,3.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,4.0,,29.0
,0.0,,0.0
,2.0,,13.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,2.0,,5.0
,0.0,,0.0
,4.0,,21.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,3.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,12.0
,2.0,,10.0
,0.0,,0.0
,6.0,,35.0
,2.0,,12.0
,0.0,,1.0
,0.0,,0.0
,6.0,,26.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,1.0,,9.0
,0.0,,0.0
,3.0,,9.0
,0.0,,2.0
,0.0,,0.0
,5.0,,66.0
,1.0,,8.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,4.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,4.0
,0.0,,0.0
,0.0,,7.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,0.0,,0.0
,22.0,,261.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,4.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,9.0,,63.0
,0.0,,0.0
,2.0,,10.0
,0.0,,0.0
,0.0,,2.0
,0.0,,6.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,17.0
,3.0,,22.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,10.0
,3.0,,28.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,4.0,,15.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,12.0
,6.0,,85.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,1.0,,9.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,7.0
,2.0,,3.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,2.0,,9.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,10.0
,0.0,,0.0
,0.0,,3.0
,0.0,,2.0
,0.0,,0.0
,84.0,,15894.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,13.0,,77.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,4.0,,57.0
,0.0,,8.0
,0.0,,0.0
,2.0,,9.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,3.0,,8.0
,0.0,,0.0
,7.0,,74.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,5.0,,30.0
,0.0,,0.0
,0.0,,2.0
,2.0,,21.0
,0.0,,0.0
,0.0,,4.0
,0.0,,1.0
,0.0,,0.0
,1.0,,6.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,7.0,,66.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,5.0
,2.0,,5.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,5.0,,35.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,7.0
,0.0,,6.0
,0.0,,3.0
,0.0,,0.0
,2.0,,31.0
,0.0,,0.0
,0.0,,2.0
,12.0,,225.0
,0.0,,0.0
,3.0,,23.0
,0.0,,11.0
,0.0,,1.0
,0.0,,0.0
,1.0,,3.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,3.0,,15.0
,0.0,,3.0
,0.0,,0.0
,0.0,,3.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,4.0,,19.0
,0.0,,0.0
,1.0,,6.0
,0.0,,6.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,1.0,,12.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,4.0,,15.0
,0.0,,0.0
,1.0,,4.0
,0.0,,2.0
,0.0,,12.0
,2.0,,15.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,5.0
,0.0,,0.0
,0.0,,5.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,1.0,,6.0
,0.0,,0.0
,2.0,,3.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,14.0,,381.0
,7.0,,252.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,6.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,6.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,20.0,,1459.0
,0.0,,3.0
,0.0,,0.0
,0.0,,2.0
,3.0,,19.0
,0.0,,0.0
,1.0,,7.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,4.0
,1.0,,7.0
,0.0,,0.0
,2.0,,13.0
,0.0,,2.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,2.0,,4.0
,0.0,,0.0
,0.0,,2.0
,9.0,,73.0
,0.0,,4.0
,0.0,,2.0
,0.0,,3.0
,0.0,,0.0
,5.0,,16.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,2.0,,22.0
,0.0,,0.0
,5.0,,21.0
,0.0,,0.0
,1.0,,4.0
,0.0,,2.0
,2.0,,12.0
,0.0,,1.0
,0.0,,0.0
,2.0,,24.0
,0.0,,0.0
,2.0,,6.0
,2.0,,16.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,21.0,,394.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,8.0,,119.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,1.0,,6.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,3.0,,17.0
,0.0,,6.0
,0.0,,1.0
,0.0,,0.0
,10.0,,148.0
,0.0,,0.0
,3.0,,14.0
,8.0,,60.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,7.0,,91.0
,0.0,,3.0
,0.0,,1.0
,0.0,,0.0
,1.0,,7.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,15.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,7.0,,66.0
,0.0,,2.0
,0.0,,3.0
,0.0,,0.0
,3.0,,13.0
,0.0,,0.0
,0.0,,2.0
,0.0,,8.0
,0.0,,0.0
,0.0,,2.0
,5.0,,49.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,7.0
,0.0,,1.0
,0.0,,0.0
,3.0,,25.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,16.0,,382.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,6.0
,0.0,,0.0
,0.0,,3.0
,0.0,,2.0
,0.0,,0.0
,2.0,,9.0
,0.0,,2.0
,1.0,,10.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,7.0,,97.0
,0.0,,3.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,4.0
,14.0,,373.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,1.0,,6.0
,20.0,,871.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,5.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,7.0,,125.0
,0.0,,0.0
,0.0,,4.0
,0.0,,1.0
,0.0,,0.0
,2.0,,4.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,3.0,,6.0
,0.0,,4.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,8.0
,0.0,,0.0
,3.0,,22.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,6.0,,98.0
,2.0,,6.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,6.0
,0.0,,3.0
,0.0,,0.0
,0.0,,6.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,1.0,,8.0
,0.0,,0.0
,0.0,,4.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,3.0,,30.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,9.0
,0.0,,1.0
,0.0,,0.0
,2.0,,8.0
,0.0,,2.0
,0.0,,0.0
,26.0,,2646.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,4.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,2.0
,8.0,,98.0
,0.0,,4.0
,0.0,,6.0
,0.0,,0.0
,2.0,,13.0
,0.0,,0.0
,6.0,,32.0
,0.0,,0.0
,2.0,,4.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,5.0,,21.0
,0.0,,0.0
,11.0,,78.0
,0.0,,1.0
,0.0,,0.0
,3.0,,19.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,3.0,,11.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,3.0,,17.0
,0.0,,0.0
,8.0,,70.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,4.0,,33.0
,0.0,,0.0
,1.0,,6.0
,1.0,,4.0
,0.0,,1.0
,0.0,,0.0
,4.0,,15.0
,0.0,,0.0
,7.0,,113.0
,0.0,,4.0
,0.0,,0.0
,0.0,,17.0
,0.0,,0.0
,4.0,,25.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,5.0
,3.0,,12.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,15.0,,225.0
,0.0,,3.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,4.0,,29.0
,0.0,,0.0
,2.0,,5.0
,0.0,,1.0
,0.0,,0.0
,40.0,,6229.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,3.0
,7.0,,119.0
,0.0,,0.0
,0.0,,6.0
,3.0,,15.0
,0.0,,0.0
,14.0,,151.0
,0.0,,0.0
,0.0,,2.0
,4.0,,12.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,8.0
,0.0,,9.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,1.0,,8.0
,0.0,,0.0
,1.0,,5.0
,0.0,,0.0
,0.0,,6.0
,0.0,,0.0
,6.0,,23.0
,0.0,,1.0
,0.0,,0.0
,9.0,,288.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,5.0
,0.0,,1.0
,0.0,,0.0
,16.0,,212.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,6.0
,0.0,,0.0
,0.0,,2.0
,2.0,,8.0
,0.0,,0.0
,5.0,,99.0
,0.0,,1.0
,0.0,,0.0
,0.0,,7.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,70.0,,22322.0
,0.0,,0.0
,0.0,,6.0
,1.0,,7.0
,0.0,,3.0
,0.0,,0.0
,0.0,,2.0
,2.0,,17.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,8.0,,54.0
,0.0,,0.0
,1.0,,9.0
,0.0,,1.0
,0.0,,0.0
,2.0,,11.0
,0.0,,6.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,16.0,,348.0
,0.0,,1.0
,0.0,,0.0
,1.0,,3.0
,2.0,,7.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,8.0
,0.0,,1.0
,0.0,,0.0
,3.0,,25.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,2.0,,9.0
,0.0,,2.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,2.0,,7.0
,0.0,,4.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,9.0
,0.0,,5.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,5.0,,47.0
,0.0,,0.0
,2.0,,12.0
,0.0,,1.0
,0.0,,0.0
,2.0,,13.0
,0.0,,0.0
,4.0,,26.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,7.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,2.0
,22.0,,741.0
,0.0,,0.0
,7.0,,53.0
,0.0,,4.0
,0.0,,0.0
,6.0,,84.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,7.0,,112.0
,0.0,,0.0
,0.0,,7.0
,0.0,,0.0
,2.0,,6.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,5.0,,43.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,11.0
,0.0,,0.0
,32.0,,2050.0
,0.0,,3.0
,0.0,,0.0
,0.0,,3.0
,11.0,,127.0
,0.0,,0.0
,2.0,,5.0
,0.0,,0.0
,0.0,,2.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,4.0,,11.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,4.0,,5.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,5.0,,35.0
,0.0,,0.0
,7.0,,98.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,1.0,,17.0
,0.0,,0.0
,1.0,,7.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,5.0
,0.0,,1.0
,0.0,,0.0
,0.0,,6.0
,41.0,,3602.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,1.0,,8.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,5.0,,14.0
,0.0,,0.0
,0.0,,4.0
,0.0,,2.0
,0.0,,2.0
,0.0,,0.0
,0.0,,4.0
,0.0,,2.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,4.0,,25.0
,0.0,,2.0
,4.0,,57.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,0.0,,4.0
,1.0,,5.0
,0.0,,2.0
,0.0,,0.0
,0.0,,3.0
,2.0,,23.0
,0.0,,0.0
,3.0,,18.0
,0.0,,1.0
,0.0,,0.0
,7.0,,121.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,2.0,,18.0
,1.0,,7.0
,0.0,,2.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,2.0,,28.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,4.0
,3.0,,8.0
,0.0,,2.0
,0.0,,3.0
,0.0,,0.0
,3.0,,11.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,8.0
,0.0,,0.0
,2.0,,30.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,3.0,,17.0
,0.0,,0.0
,0.0,,5.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,0.0,,0.0
,11.0,,220.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,2.0,,12.0
,0.0,,3.0
,0.0,,0.0
,12.0,,158.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,1.0,,6.0
,0.0,,0.0
,0.0,,4.0
,0.0,,4.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,4.0
,0.0,,0.0
,0.0,,3.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,7.0
,4.0,,30.0
,0.0,,0.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,2.0,,11.0
,0.0,,3.0
,0.0,,0.0
,2.0,,14.0
,0.0,,1.0
,0.0,,0.0
,3.0,,13.0
,0.0,,2.0
,0.0,,1.0
,0.0,,0.0
,0.0,,1.0
,0.0,,0.0
,0.0,,2.0
,2.0,,5.0
,0.0,,1.0
,0.0,,0.0
